n,jobtype,time limit,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
50,MSE,300,MSE,,,,5,15,0.03201926127076149,0.02945724129676819,0.014833648689091206,0.023103879764676094,0.021106967702507973,0.011349300853908062
50,MSE,600,MSE,,,,5,15,0.03201925840228796,0.02945724129676819,0.01453394771501262,0.02310388053022325,0.021107053384184837,0.011348733042668898
50,SG,10,Exact,,,,10,20,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,60,Exact,,,,10,20,0.03224650397896767,0.030597399920225143,0.01296284981071949,0.023883996531367302,0.02197505347430706,0.012034579180181026
50,SG,300,Exact,,,,10,20,0.03223893418908119,0.03049907088279724,0.01297673024237156,0.023945923894643784,0.022015929222106934,0.011939805932343006
50,SG,600,Exact,,,,10,20,0.03220780581235885,0.030142830684781075,0.012842262934338412,0.02370750971098896,0.021781302988529205,0.011848665826841699
50,SG,10,Exact,,,,1,10,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,60,Exact,,,,1,10,0.04154257848858833,0.04102388396859169,0.013701061718165874,0.035362545400857925,0.032760269939899445,0.01540534570813179
50,SG,300,Exact,,,,1,10,0.032170966267585754,0.030288344249129295,0.012955272570252419,0.023985762149095535,0.02199576422572136,0.012152500450611115
50,SG,600,Exact,,,,1,10,0.03217096868902445,0.030288344249129295,0.012693523247816465,0.023985763854766265,0.02199637982994318,0.012151893203407775
50,SG,10,Exact,,,,1,20,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,60,Exact,,,,1,20,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,300,Exact,,,,1,20,0.03330743685364723,0.031652241945266724,0.012952860444784164,0.025618847459554672,0.02356955222785473,0.012361657805740833
50,SG,600,Exact,,,,1,20,0.032509846575558186,0.0315370038151741,0.01299590499303488,0.024512970527517608,0.022476129233837128,0.012129165121703124
50,SG,10,Exact,,,,20,20,0.03759489208459854,0.0357707217335701,0.013218864798545837,0.030510053038597107,0.028072915971279144,0.014110513031482697
50,SG,60,Exact,,,,20,20,0.032143618911504745,0.03065318800508976,0.012902319431304932,0.02396267093718052,0.022037744522094727,0.01195876207202673
50,SG,300,Exact,,,,20,20,0.032143618911504745,0.03065318800508976,0.012902319431304932,0.02396267093718052,0.022037744522094727,0.01195876207202673
50,SG,600,Exact,,,,20,20,0.03214361894875765,0.03065318800508976,0.012641640010952753,0.023962672562221995,0.022040254436433315,0.011958164548414942
50,SG,10,Exact,,,,20,10,0.032706376165151596,0.03082895837724209,0.01283943559974432,0.024214232340455055,0.022272752597928047,0.012060148641467094
50,SG,60,Exact,,,,20,10,0.03210184723138809,0.03064430132508278,0.012958577834069729,0.0241056177765131,0.022256135940551758,0.01175390463322401
50,SG,300,Exact,,,,20,10,0.03210184723138809,0.03064430132508278,0.012958577834069729,0.0241056177765131,0.022256135940551758,0.01175390463322401
50,SG,600,Exact,,,,20,10,0.03202372070401907,0.030021384358406067,0.012927060894585144,0.02358602369024884,0.02163461595773697,0.011756077148223302
50,SG,10,Exact,,,,5,20,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,60,Exact,,,,5,20,0.03224185109138489,0.030294768512248993,0.012961645610630512,0.023882515728473663,0.02192428521811962,0.012096512131392956
50,SG,300,Exact,,,,5,20,0.03215770795941353,0.03047889471054077,0.013135295361280441,0.02380145527422428,0.02184196002781391,0.011990929953753948
50,SG,600,Exact,,,,5,20,0.03213924452662468,0.030436251312494278,0.012883506011531994,0.02372917357813567,0.021728696301579475,0.011954155188361652
50,SG,10,Exact,,,,5,10,0.23779676854610443,0.2373383790254593,0.07837120443582535,0.25865259766578674,0.25378182530403137,0.07041726261377335
50,SG,60,Exact,,,,5,10,0.032233115285634995,0.030615905299782753,0.012911036610603333,0.023819657042622566,0.02189498580992222,0.011942797340452671
50,SG,300,Exact,,,,5,10,0.03219965472817421,0.03035176359117031,0.012988850474357605,0.023951424285769463,0.0220586359500885,0.011900653131306171
50,SG,600,Exact,,,,5,10,0.03219965472817421,0.03035176359117031,0.012726422287756747,0.023951425168756396,0.022059430368244648,0.011900057719423545
50,classic,10,SPOPlus,,,,5,15,0.022628508508205414,0.02066492661833763,0.0122984005138278,0.029243241995573044,0.02757282555103302,0.015519142150878906
50,classic,60,SPOPlus,,,,5,15,0.020221242681145668,0.019223377108573914,0.011591745540499687,0.025391103699803352,0.02445184625685215,0.013944295234978199
50,classic,300,SPOPlus,,,,5,15,0.020221242681145668,0.019223377108573914,0.011591745540499687,0.025391103699803352,0.02445184625685215,0.013944295234978199
50,classic,600,SPOPlus,,,,5,15,0.025391103215515614,0.02445184625685215,0.013662563075128024,0.018540354653284886,0.016802560538053513,0.010678508316136514
50,classic,10,IMLE,1,10,1,5,15,0.03902120515704155,0.036738038063049316,0.01483219675719738,0.043770503252744675,0.041311077773571014,0.017291923984885216
50,classic,60,IMLE,1,10,1,5,15,0.03902120888233185,0.036738038063049316,0.01483219675719738,0.043770503252744675,0.041311077773571014,0.017291923984885216
50,classic,300,IMLE,1,10,1,5,15,0.019411250948905945,0.01776319183409214,0.011481769382953644,0.024510202929377556,0.02328183874487877,0.013766536489129066
50,classic,600,IMLE,1,10,1,5,15,0.024478772189468145,0.023673318326473236,0.013479185198341011,0.017638096760964252,0.015822939574718475,0.01060791881466814
