n,jobtype,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,std_relat_eval,mean_relat_test,std_relat_test
50,SG,IMLE,1.0,5.0,0.1,10,10,0.2229723781347274,0.0531169027090072,0.2242470532655716,0.0512612126767635
50,SG,IMLE,1.0,20.0,2.0,5,20,0.1890361458063125,0.0450360588729381,0.1822332888841629,0.0400574207305908
50,SG,IMLE,1.0,5.0,0.1,15,30,0.2162867486476898,0.0474722199141979,0.2252795249223709,0.0509556122124195
50,SG,IMLE,1.0,5.0,0.1,15,20,0.2191561162471771,0.042840264737606,0.2245625555515289,0.0517638437449932
50,SG,IMLE,1.0,5.0,0.1,15,10,0.2135993540287017,0.0494194105267524,0.2254040837287902,0.0515863820910453
50,SG,IMLE,1.0,5.0,0.1,10,30,0.2193644642829895,0.0440913438796997,0.2241621762514114,0.0518342889845371
50,SG,IMLE,1.0,5.0,0.1,20,10,0.2171881794929504,0.0520207993686199,0.2287154644727707,0.0458192825317382
50,SG,IMLE,1.0,5.0,0.1,20,20,0.2118409723043441,0.0500015690922737,0.2275792956352234,0.0515258237719535
50,SG,IMLE,1.0,5.0,0.1,5,20,0.2154821455478668,0.0558748878538608,0.2301167994737625,0.0494317188858985
50,SG,IMLE,1.0,5.0,0.1,5,30,0.2176722586154937,0.0490750968456268,0.2304394096136093,0.0467883646488189
50,SG,IMLE,1.0,5.0,0.1,20,30,0.2192339450120926,0.0510397404432296,0.2303842008113861,0.0520857982337474
50,SG,IMLE,1.0,5.0,0.1,5,10,0.2255882322788238,0.0488526783883571,0.2279497385025024,0.047489371150732
50,SG,IMLE,1.0,5.0,0.5,10,20,0.218275636434555,0.0514551326632499,0.226125568151474,0.0482470020651817
50,SG,IMLE,1.0,5.0,0.5,10,10,0.2174694091081619,0.0443760007619857,0.228081002831459,0.0500991567969322
50,SG,IMLE,1.0,5.0,0.5,10,30,0.2241977304220199,0.0451194196939468,0.2269770950078964,0.0514511056244373
50,SG,IMLE,1.0,5.0,0.5,15,10,0.2140653431415558,0.0513225086033344,0.2273155450820922,0.0497629716992378
50,SG,IMLE,1.0,5.0,0.5,15,20,0.2202650010585785,0.0453677177429199,0.2251925319433212,0.0521930381655693
50,SG,IMLE,1.0,5.0,1.0,10,20,0.1389728188514709,0.0382642932236194,0.1291770786046981,0.0379208400845527
50,SG,IMLE,1.0,5.0,0.5,5,30,0.2250498235225677,0.042104072868824,0.2281603366136551,0.0500042103230953
50,SG,IMLE,1.0,5.0,0.5,5,10,0.2182641923427581,0.0545349344611167,0.2295625358819961,0.0498824380338192
50,SG,IMLE,1.0,5.0,1.0,10,30,0.1436456143856048,0.0374024584889411,0.1278386861085891,0.0374541021883487
50,SG,IMLE,1.0,5.0,1.0,10,10,0.1410353928804397,0.0394056960940361,0.1264771223068237,0.03763098269701
50,SG,IMLE,1.0,5.0,0.5,5,20,0.2146183252334594,0.0458111129701137,0.2258989363908767,0.0542647615075111
50,SG,IMLE,1.0,5.0,0.5,15,30,0.2145448178052902,0.0487192533910274,0.2272101789712906,0.0503474213182926
50,SG,IMLE,1.0,5.0,0.5,20,20,0.2133607119321823,0.0523393973708152,0.2272086143493652,0.0476892068982124
50,SG,IMLE,1.0,5.0,0.5,20,30,0.2110529839992523,0.0490873306989669,0.2286873757839203,0.0466071888804435
50,SG,IMLE,1.0,5.0,0.5,20,10,0.2165964245796203,0.0439181625843048,0.2235051691532135,0.047060303390026
50,SG,IMLE,1.0,5.0,1.0,5,20,0.1413211375474929,0.0389794334769248,0.1284301429986953,0.0368060544133186
50,SG,IMLE,1.0,5.0,1.0,15,30,0.1430713683366775,0.0391627289354801,0.127096027135849,0.0371986627578735
50,SG,IMLE,1.0,5.0,1.0,15,20,0.1403161138296127,0.0368463806807994,0.1280891001224517,0.0385814979672431
50,SG,IMLE,1.0,5.0,1.0,20,20,0.1411491632461547,0.0357958190143108,0.1272504478693008,0.0362892523407936
50,SG,IMLE,1.0,5.0,1.0,20,10,0.1425791680812835,0.0366803705692291,0.1297811567783355,0.0396943762898445
50,SG,IMLE,1.0,5.0,1.0,15,10,0.1426730453968048,0.0344933532178401,0.1265696585178375,0.037992600351572
50,SG,IMLE,1.0,5.0,1.0,5,10,0.1438677459955215,0.0365054421126842,0.126610979437828,0.0373873896896839
50,SG,IMLE,1.0,5.0,1.0,20,30,0.1450659185647964,0.0381633676588535,0.1282482743263244,0.0388965345919132
50,SG,IMLE,1.0,5.0,2.0,10,20,0.2091821432113647,0.0495057851076126,0.2038728594779968,0.0454937182366848
50,SG,IMLE,1.0,5.0,2.0,10,30,0.2068894505500793,0.0422055087983608,0.2094853967428207,0.0507926568388938
50,SG,IMLE,1.0,5.0,2.0,15,20,0.1974192261695861,0.0466393493115901,0.2071448713541031,0.0487882085144519
50,SG,IMLE,1.0,5.0,1.0,5,30,0.139835923910141,0.0369077175855636,0.127317413687706,0.0384380221366882
50,SG,IMLE,1.0,5.0,2.0,10,10,0.1957298815250396,0.0418683104217052,0.1888783574104309,0.0444484204053878
50,SG,IMLE,1.0,5.0,2.0,15,10,0.1964332610368728,0.0436497703194618,0.1874430030584335,0.0441237650811672
50,SG,IMLE,1.0,5.0,2.0,15,30,0.2004322558641433,0.0436249524354934,0.2039687037467956,0.0428630486130714
50,SG,IMLE,1.0,5.0,2.0,20,30,0.1981755495071411,0.0441664643585681,0.1838149279356002,0.046000737696886
50,SG,IMLE,1.0,5.0,2.0,20,20,0.1932515650987625,0.0462335720658302,0.1848842054605484,0.0435154028236866
50,SG,IMLE,1.0,5.0,2.0,20,10,0.1846127063035965,0.042776420712471,0.1740436106920242,0.0462658181786537
50,SG,IMLE,5.0,10.0,0.1,10,10,0.2184411585330963,0.045419804751873,0.2277416437864303,0.0507844425737857
50,SG,IMLE,1.0,5.0,2.0,5,30,0.2095357179641723,0.0413494408130645,0.2069307565689087,0.0437057055532932
50,SG,IMLE,1.0,5.0,2.0,5,10,0.2109371572732925,0.0458550490438938,0.2134588211774826,0.0467979274690151
50,SG,IMLE,1.0,5.0,2.0,5,20,0.2133345007896423,0.0456848070025444,0.2212383300065994,0.048689417541027
50,SG,IMLE,5.0,10.0,0.1,15,20,0.2189027816057205,0.0479677319526672,0.2241743057966232,0.0520969629287719
50,SG,IMLE,5.0,10.0,0.1,15,10,0.2258192896842956,0.0452341027557849,0.2274585366249084,0.0477031096816062
50,SG,IMLE,5.0,10.0,0.1,20,10,0.2219896912574768,0.0482158958911895,0.2274684160947799,0.0479604490101337
50,SG,IMLE,5.0,10.0,0.1,10,30,0.2217306196689605,0.0460444316267967,0.2249831259250641,0.0473020188510417
50,SG,IMLE,5.0,10.0,0.1,10,20,0.2242566347122192,0.0516535155475139,0.2311936765909195,0.0496892444789409
50,SG,IMLE,5.0,10.0,0.1,15,30,0.2244390845298767,0.0403402410447597,0.2250103950500488,0.0439460761845111
50,SG,IMLE,5.0,10.0,0.1,5,20,0.2213878035545349,0.0532884374260902,0.2261987179517746,0.0539465732872486
50,SG,IMLE,5.0,10.0,0.1,5,10,0.2196735590696334,0.0466110929846763,0.2261397391557693,0.0529232546687126
50,SG,IMLE,5.0,10.0,0.1,20,20,0.2227914929389953,0.0476782247424125,0.2273784279823303,0.0546737052500247
50,SG,IMLE,5.0,10.0,0.1,20,30,0.2186159491539001,0.0464453361928463,0.2271360456943512,0.0518530644476413
50,SG,IMLE,5.0,10.0,0.1,5,30,0.222754493355751,0.0444327928125858,0.2254844605922699,0.0506433174014091
50,SG,IMLE,5.0,10.0,0.5,10,30,0.2263382971286773,0.0489420853555202,0.227602019906044,0.0504152812063694
50,SG,IMLE,5.0,10.0,0.5,10,20,0.2264022678136825,0.0450570210814476,0.2242473810911178,0.049056839197874
50,SG,IMLE,5.0,10.0,0.5,10,10,0.2197265177965164,0.0457676351070404,0.22732774913311,0.0523155704140663
50,SG,IMLE,5.0,10.0,0.5,15,10,0.2209901213645935,0.0471845678985118,0.2247185260057449,0.0497249662876129
50,SG,IMLE,5.0,10.0,0.5,15,20,0.226303145289421,0.0402384474873542,0.2280363291501999,0.0460850782692432
50,SG,IMLE,5.0,10.0,0.5,20,10,0.2279684990644455,0.0523666962981224,0.2282580733299255,0.0502576529979705
50,SG,IMLE,5.0,10.0,0.5,15,30,0.2236028462648391,0.0470970273017883,0.2307756394147873,0.0472134202718734
50,SG,IMLE,5.0,10.0,0.5,20,30,0.2176149934530258,0.0525272712111473,0.229893609881401,0.0514272078871727
50,SG,IMLE,5.0,10.0,0.5,20,20,0.222843661904335,0.0462741553783416,0.2271610051393509,0.0521782152354717
50,SG,IMLE,5.0,10.0,0.5,5,10,0.2132057398557663,0.0399158671498298,0.2197121679782867,0.051548071205616
50,SG,IMLE,5.0,10.0,1.0,10,20,0.14370197057724,0.0384441241621971,0.1265238225460052,0.0366648994386196
50,SG,IMLE,5.0,10.0,1.0,10,10,0.1402535587549209,0.0369940623641014,0.1280279457569122,0.0384323373436927
50,SG,IMLE,5.0,10.0,1.0,10,30,0.143031820654869,0.0349296256899833,0.1285708099603653,0.038121398538351
50,SG,IMLE,5.0,10.0,1.0,15,10,0.1365507990121841,0.0377161316573619,0.1274659633636474,0.0366424806416034
50,SG,IMLE,5.0,10.0,1.0,15,20,0.1443379074335098,0.0355795584619045,0.128474548459053,0.0375261604785919
50,SG,IMLE,5.0,10.0,0.5,5,20,0.2260417342185974,0.0423802994191646,0.2296278625726699,0.0456357225775718
50,SG,IMLE,5.0,10.0,0.5,5,30,0.2255845963954925,0.0426485948264598,0.2279634624719619,0.0462778322398662
50,SG,IMLE,5.0,10.0,1.0,15,30,0.1407368034124374,0.0362533368170261,0.1276862770318985,0.0366655401885509
50,SG,IMLE,5.0,10.0,1.0,20,20,0.1433115452528,0.0362310484051704,0.1288037002086639,0.038564957678318
50,SG,IMLE,5.0,10.0,1.0,20,10,0.1446571946144104,0.0389990769326686,0.1279844343662262,0.0359764993190765
50,SG,IMLE,5.0,10.0,2.0,15,10,0.1761930137872696,0.0387562960386276,0.159713014960289,0.0379386879503726
50,SG,IMLE,5.0,10.0,1.0,5,10,0.1407199949026107,0.0351427718997001,0.1278127431869506,0.039004698395729
50,SG,IMLE,5.0,10.0,2.0,10,30,0.1878292709589004,0.038534827530384,0.1872645318508148,0.0438424795866012
50,SG,IMLE,5.0,10.0,1.0,5,30,0.1448319852352142,0.0385773815214633,0.1277843564748764,0.0372600778937339
50,SG,IMLE,5.0,10.0,1.0,20,30,0.1446063816547393,0.0358452498912811,0.1306112706661224,0.0397236049175262
50,SG,IMLE,5.0,10.0,2.0,15,20,0.1846237927675247,0.041688285768032,0.1727808713912964,0.0400304831564426
50,SG,IMLE,5.0,10.0,2.0,10,10,0.1813607662916183,0.0420483499765396,0.166899487376213,0.0367539711296558
50,SG,IMLE,5.0,10.0,2.0,10,20,0.1876760870218277,0.0419587194919586,0.1819330155849456,0.0423000007867813
50,SG,IMLE,5.0,10.0,1.0,5,20,0.1447405368089676,0.0360893011093139,0.1281941682100296,0.03887540102005
50,SG,IMLE,5.0,10.0,2.0,15,30,0.1831723004579544,0.0391925424337387,0.1705309450626373,0.0417271703481674
50,SG,IMLE,5.0,10.0,2.0,20,10,0.1816355884075164,0.0401262417435646,0.1527859270572662,0.0414877831935882
50,SG,IMLE,5.0,10.0,2.0,5,10,0.1938137412071228,0.0426714941859245,0.1852835863828659,0.0448436886072158
50,SG,IMLE,5.0,10.0,2.0,20,30,0.1787797808647155,0.0466074794530868,0.1673505008220672,0.0434065274894237
50,SG,IMLE,5.0,10.0,2.0,20,20,0.1732562631368637,0.0431258045136928,0.1616070121526718,0.042565818876028
50,SG,IMLE,5.0,10.0,2.0,5,20,0.2017053812742233,0.0438756570219993,0.1886388957500457,0.0449593104422092
50,SG,IMLE,5.0,1.0,0.1,10,10,0.2216988205909729,0.0438013225793838,0.2276628464460373,0.048247467726469
50,SG,IMLE,5.0,1.0,0.1,10,20,0.2192214578390121,0.0450718216598033,0.2270664721727371,0.0474491380155086
50,SG,IMLE,5.0,10.0,2.0,5,30,0.2009864300489425,0.0365391820669174,0.1943400204181671,0.0480232238769531
50,SG,IMLE,5.0,1.0,0.1,15,10,0.2204875349998474,0.0515501536428928,0.2288653254508972,0.0469334870576858
50,SG,IMLE,5.0,1.0,0.1,10,30,0.2151395976543426,0.0450626797974109,0.2265283465385437,0.047680627554655
50,SG,IMLE,5.0,1.0,0.1,15,20,0.2244617491960525,0.0478125810623168,0.2292219400405883,0.0481876134872436
50,SG,IMLE,5.0,1.0,0.1,20,30,0.2221640050411224,0.0428923964500427,0.2274069190025329,0.0460878573358058
50,SG,IMLE,5.0,1.0,0.1,15,30,0.2147509008646011,0.0487056113779544,0.2272522300481796,0.0517255179584026
50,SG,IMLE,5.0,1.0,0.1,20,10,0.2211020141839981,0.0469990037381649,0.2320407480001449,0.0514331869781017
50,SG,IMLE,5.0,1.0,0.1,20,20,0.2279772907495498,0.0382240302860736,0.226205438375473,0.0443589240312576
50,SG,IMLE,5.0,1.0,0.1,5,20,0.2178418487310409,0.0470368228852748,0.2300681918859481,0.049972228705883
50,SG,IMLE,5.0,1.0,0.1,5,10,0.2160833328962326,0.0452683046460151,0.2249226421117782,0.0479202829301357
50,SG,IMLE,5.0,1.0,0.1,5,30,0.2235278189182281,0.0460947193205356,0.2233548313379287,0.050122931599617
50,SG,IMLE,5.0,1.0,0.5,10,20,0.2205034792423248,0.0425489768385887,0.2261855155229568,0.0479129925370216
50,SG,IMLE,5.0,1.0,0.5,10,10,0.2309219986200332,0.0478909127414226,0.2325031608343124,0.0487950295209884
50,SG,IMLE,5.0,1.0,0.5,15,20,0.2220218628644943,0.0515391044318676,0.2229430228471756,0.0497369766235351
50,SG,IMLE,5.0,1.0,0.5,10,30,0.2172059565782547,0.0486262179911136,0.2277143150568008,0.0518772341310977
50,SG,IMLE,5.0,1.0,0.5,20,20,0.2273251414299011,0.0473160482943058,0.2281350642442703,0.0500345714390277
50,SG,IMLE,5.0,1.0,0.5,15,10,0.2192558348178863,0.0479048900306224,0.2233464419841766,0.0463047102093696
50,SG,IMLE,5.0,1.0,0.5,20,10,0.2168356925249099,0.0486336275935173,0.2295452058315277,0.0511284843087196
50,SG,IMLE,5.0,1.0,0.5,15,30,0.2187755703926086,0.0495675578713417,0.2298362851142883,0.0487473458051681
50,SG,IMLE,5.0,1.0,0.5,20,30,0.2140637040138244,0.0500551611185073,0.2268326133489608,0.0498260259628295
50,SG,IMLE,5.0,1.0,0.5,5,30,0.2169193625450134,0.0489933751523494,0.2238584160804748,0.0553464069962501
50,SG,IMLE,5.0,1.0,1.0,10,20,0.142317995429039,0.0396900959312915,0.1281972527503967,0.0369387678802013
50,SG,IMLE,5.0,1.0,0.5,5,10,0.2220546007156372,0.0505578480660915,0.231314480304718,0.0507172122597694
50,SG,IMLE,5.0,1.0,1.0,10,10,0.1430723518133163,0.0354720912873744,0.1269731372594833,0.0378995984792709
50,SG,IMLE,5.0,1.0,0.5,5,20,0.2232242375612259,0.0456426553428173,0.2259969115257263,0.0487744361162185
50,SG,IMLE,5.0,1.0,1.0,15,20,0.1426503658294677,0.0352013483643531,0.1265255510807037,0.0385208167135715
50,SG,IMLE,5.0,1.0,1.0,15,10,0.1398482173681259,0.0366778671741485,0.1264945566654205,0.039239827543497
50,SG,IMLE,5.0,1.0,1.0,10,30,0.1438363790512085,0.0365928262472152,0.12713423371315,0.0371552109718322
50,SG,IMLE,5.0,1.0,1.0,15,30,0.1433178782463073,0.0396620444953441,0.1295906603336334,0.0388546548783779
50,SG,IMLE,5.0,1.0,1.0,5,20,0.1441594064235687,0.0370443984866142,0.1283656656742096,0.0368972979485988
50,SG,IMLE,5.0,1.0,1.0,5,10,0.1405141353607177,0.0358961075544357,0.1293072253465652,0.0389913693070411
50,SG,IMLE,5.0,1.0,1.0,20,30,0.1384803801774978,0.0360464826226234,0.1289023905992508,0.0369378328323364
50,SG,IMLE,5.0,1.0,1.0,20,10,0.1420743465423584,0.0367325954139232,0.1281418353319168,0.0379421561956405
50,SG,IMLE,5.0,1.0,1.0,20,20,0.1456088423728943,0.0399436876177787,0.1273162961006164,0.0373636968433856
50,SG,IMLE,5.0,1.0,2.0,10,10,0.2146137356758117,0.0470933392643928,0.2261771708726883,0.0511265844106674
50,SG,IMLE,5.0,1.0,1.0,5,30,0.1428111046552658,0.0376878231763839,0.1274937093257904,0.0358253195881843
50,SG,IMLE,5.0,1.0,2.0,10,20,0.2143085300922393,0.0440013147890567,0.2245779484510421,0.0478032976388931
50,SG,IMLE,5.0,1.0,2.0,10,30,0.2121512293815612,0.049226839095354,0.225277379155159,0.0492805950343608
50,SG,IMLE,5.0,1.0,2.0,15,20,0.2182645052671432,0.0497426651418209,0.2229151129722595,0.0523605979979038
50,SG,IMLE,5.0,1.0,2.0,15,10,0.2124182134866714,0.0466877482831478,0.2131199389696121,0.0512512288987636
50,SG,IMLE,5.0,1.0,2.0,20,10,0.208758533000946,0.0503445044159889,0.215506374835968,0.0452961660921573
50,SG,IMLE,5.0,1.0,2.0,20,20,0.2170816361904144,0.0436089560389518,0.2151879072189331,0.0502313748002052
50,SG,IMLE,5.0,1.0,2.0,20,30,0.2129981964826584,0.0401218943297863,0.2197905480861663,0.0482156760990619
50,SG,IMLE,5.0,1.0,2.0,5,10,0.2140152305364608,0.0436744727194309,0.2272707223892212,0.0460260361433029
50,SG,IMLE,5.0,1.0,2.0,15,30,0.2123198509216308,0.0483100600540638,0.2164977043867111,0.0500075630843639
50,SG,IMLE,5.0,1.0,2.0,5,20,0.2198569923639297,0.048937551677227,0.2295105010271072,0.0435373894870281
50,SG,IMLE,5.0,20.0,0.1,10,10,0.2263975739479065,0.0535095669329166,0.2265237271785736,0.0506021939218044
50,SG,IMLE,5.0,1.0,2.0,5,30,0.2184551358222961,0.0469638332724571,0.2238195836544037,0.0490029416978359
50,SG,IMLE,5.0,20.0,0.1,10,20,0.2162747234106063,0.0445196293294429,0.2266732603311538,0.0514080226421356
50,SG,IMLE,5.0,20.0,0.1,10,30,0.2136669158935547,0.0476910844445228,0.2250642776489257,0.0518713220953941
50,SG,IMLE,5.0,20.0,0.1,15,10,0.2251880466938018,0.0440194569528102,0.2240189760923385,0.0514506846666336
50,SG,IMLE,5.0,20.0,0.1,15,30,0.227322831749916,0.0468228757381439,0.2258228659629821,0.0436994694173336
50,SG,IMLE,5.0,20.0,0.1,15,20,0.2253220677375793,0.0506954342126846,0.2305529415607452,0.0468920394778251
50,SG,IMLE,5.0,20.0,0.1,5,30,0.2234360575675964,0.0457479655742645,0.2232140302658081,0.0483540296554565
50,SG,IMLE,5.0,20.0,0.1,5,20,0.2249598503112793,0.0467655137181282,0.2238693684339523,0.0472985915839672
50,SG,IMLE,5.0,20.0,0.1,5,10,0.2243410050868988,0.0452057532966136,0.2231986224651336,0.0447423458099365
50,SG,IMLE,5.0,20.0,0.1,20,10,0.2197943478822708,0.0448186136782169,0.2236934900283813,0.0510432459414005
50,SG,IMLE,5.0,20.0,0.5,10,10,0.2190975993871688,0.0534699261188507,0.2267291992902755,0.0503735914826393
50,SG,IMLE,5.0,20.0,0.1,20,20,0.2224523425102234,0.0461240708827972,0.2245157808065414,0.0474476628005504
50,SG,IMLE,5.0,20.0,0.1,20,30,0.2184906601905822,0.0432687327265739,0.2284389287233352,0.048908669501543
50,SG,IMLE,5.0,20.0,0.5,10,20,0.2238860726356506,0.0439002811908721,0.2247065901756286,0.0516903735697269
50,SG,IMLE,5.0,20.0,0.5,20,30,0.2206523120403289,0.0422270074486732,0.2272945791482925,0.0489122085273265
50,SG,IMLE,5.0,20.0,0.5,20,20,0.2203709781169891,0.0484718233346939,0.2245797216892242,0.0449849814176559
50,SG,IMLE,5.0,20.0,0.5,15,20,0.2135445177555084,0.0472733378410339,0.2238157987594604,0.0487600229680538
50,SG,IMLE,5.0,20.0,0.5,20,10,0.2192294895648956,0.0447523705661296,0.2249529957771301,0.0425745137035846
50,SG,IMLE,5.0,20.0,0.5,15,10,0.2183374762535095,0.0410093031823635,0.22406767308712,0.0542988739907741
50,SG,IMLE,5.0,20.0,0.5,15,30,0.2189521789550781,0.044230543076992,0.2245114296674728,0.0472795106470584
50,SG,IMLE,5.0,20.0,0.5,10,30,0.223437875509262,0.0454104505479335,0.225300446152687,0.0511501096189022
50,SG,IMLE,5.0,20.0,0.5,5,10,0.2208461761474609,0.0479624643921852,0.2276979982852935,0.0507972948253154
50,SG,IMLE,5.0,20.0,0.5,5,20,0.225377157330513,0.0448369421064853,0.2259701937437057,0.0493827387690544
50,SG,IMLE,5.0,20.0,0.5,5,30,0.2245901077985763,0.042971484363079,0.224842682480812,0.0453906916081905
50,SG,IMLE,5.0,20.0,1.0,10,20,0.1399544775485992,0.0375731028616428,0.1275208294391632,0.0375144891440868
50,SG,IMLE,5.0,20.0,1.0,10,30,0.1417224109172821,0.038200806826353,0.1277638971805572,0.035886351019144
50,SG,IMLE,5.0,20.0,1.0,10,10,0.1427133977413177,0.0405810736119747,0.1274648606777191,0.0384377390146255
50,SG,IMLE,5.0,20.0,1.0,15,10,0.1439075618982315,0.0360675118863582,0.1277007609605789,0.0372394993901252
50,SG,IMLE,5.0,20.0,1.0,15,20,0.1451961547136306,0.0418987609446048,0.1267194598913192,0.0369574502110481
50,SG,IMLE,5.0,20.0,2.0,10,20,0.1693205088376999,0.0415525212883949,0.1568671762943267,0.0423788465559482
50,SG,IMLE,5.0,20.0,1.0,5,10,0.1448249220848083,0.037697110325098,0.1269250363111496,0.0365222319960594
50,SG,IMLE,5.0,20.0,2.0,10,30,0.1724873781204223,0.0387752465903759,0.1590305715799331,0.0440318323671817
50,SG,IMLE,5.0,20.0,1.0,5,20,0.14382204413414,0.0377351008355617,0.1279144436120987,0.0371277965605258
50,SG,IMLE,5.0,20.0,1.0,20,30,0.1431636661291122,0.0369016304612159,0.128973975777626,0.0375042371451854
50,SG,IMLE,5.0,20.0,1.0,15,30,0.1370755434036255,0.0381549820303916,0.1277811974287033,0.0374995619058609
50,SG,IMLE,5.0,20.0,1.0,20,20,0.1451360285282135,0.0355430766940116,0.127421498298645,0.0378733463585376
50,SG,IMLE,5.0,20.0,2.0,10,10,0.1629293411970138,0.0354796424508094,0.1488049626350402,0.0380397923290729
50,SG,IMLE,5.0,20.0,1.0,20,10,0.1424900740385055,0.0385753884911537,0.1270462572574615,0.0359578281641006
50,SG,IMLE,5.0,20.0,1.0,5,30,0.1437340527772903,0.0361753292381763,0.1278869360685348,0.0383786410093307
50,SG,IMLE,5.0,20.0,2.0,15,10,0.1608846336603164,0.0397254005074501,0.1398327201604843,0.0353554375469684
50,SG,IMLE,5.0,20.0,2.0,20,10,0.1633727848529815,0.0394790545105934,0.1365806311368942,0.0374863930046558
50,SG,IMLE,5.0,20.0,2.0,15,30,0.1669783741235733,0.0469522885978221,0.1494249701499939,0.0384343974292278
50,SG,IMLE,5.0,20.0,2.0,15,20,0.165487915277481,0.0438608713448047,0.1460112035274505,0.0398146472871303
50,SG,IMLE,5.0,20.0,2.0,20,20,0.1638300865888595,0.0353057719767093,0.1429148316383361,0.0387313552200794
50,SG,IMLE,5.0,20.0,2.0,5,20,0.1843368709087371,0.0426138900220394,0.1736283749341964,0.0413825511932373
50,SG,IMLE,5.0,20.0,2.0,5,10,0.1769683063030243,0.0386576317250728,0.1673178523778915,0.0426378361880779
50,SG,IMLE,5.0,20.0,2.0,20,30,0.160353809595108,0.0353128239512443,0.1434816867113113,0.0368169732391834
50,SG,IMLE,5.0,5.0,0.1,10,20,0.2243451625108719,0.0456851758062839,0.2280060946941375,0.0507953204214572
50,SG,IMLE,5.0,5.0,0.1,10,10,0.2193281352519989,0.0490200445055961,0.2289315015077591,0.0513259805738925
50,SG,IMLE,5.0,20.0,2.0,5,30,0.1893596053123474,0.0431799255311489,0.1858637630939483,0.0453129447996616
50,SG,IMLE,5.0,5.0,0.1,10,30,0.2260872721672058,0.0433627478778362,0.2270119041204452,0.0532685667276382
50,SG,IMLE,5.0,5.0,0.1,20,10,0.2288244068622589,0.0467248409986496,0.227164015173912,0.0493330359458923
50,SG,IMLE,5.0,5.0,0.1,20,20,0.2197999060153961,0.0416021235287189,0.2265582233667373,0.0499307997524738
50,SG,IMLE,5.0,5.0,0.1,5,10,0.2283817827701568,0.0397380143404006,0.2264483273029327,0.0444100014865398
50,SG,IMLE,5.0,5.0,0.1,15,20,0.2197856158018112,0.0466654784977436,0.2306713908910751,0.0512575469911098
50,SG,IMLE,5.0,5.0,0.1,15,10,0.2236821353435516,0.044064562767744,0.2227240055799484,0.0496317185461521
50,SG,IMLE,5.0,5.0,0.1,15,30,0.2237168252468109,0.0462578758597373,0.2262415736913681,0.0494471304118633
50,SG,IMLE,5.0,5.0,0.1,20,30,0.2234271466732025,0.0467504858970642,0.2273473888635635,0.049144871532917
50,SG,IMLE,5.0,5.0,0.5,10,30,0.2245098501443863,0.0435770824551582,0.228557601571083,0.0528320632874965
50,SG,IMLE,5.0,5.0,0.5,15,30,0.2282834947109222,0.0462260507047176,0.227507472038269,0.0506021305918693
50,SG,IMLE,5.0,5.0,0.5,15,20,0.225974753499031,0.0447790026664733,0.2297043949365615,0.0507593862712383
50,SG,IMLE,5.0,5.0,0.5,15,10,0.2175165712833404,0.0477025620639324,0.2252078503370285,0.0492901988327503
50,SG,IMLE,5.0,5.0,0.1,5,20,0.2246536612510681,0.0443422123789787,0.2268576622009277,0.0467711128294467
50,SG,IMLE,5.0,5.0,0.5,10,20,0.218359887599945,0.0474009066820144,0.2239990234375,0.0529611147940158
50,SG,IMLE,5.0,5.0,0.1,5,30,0.2240031659603119,0.0425990745425224,0.2280135750770568,0.0490882322192192
50,SG,IMLE,5.0,5.0,0.5,10,10,0.2177613824605941,0.0497049987316131,0.2271426320075988,0.0508697256445884
50,SG,IMLE,5.0,5.0,1.0,10,20,0.143229529261589,0.0371089912950992,0.1285961121320724,0.0381395183503627
50,SG,IMLE,5.0,5.0,1.0,10,30,0.1432138085365295,0.0382371023297309,0.1275616139173507,0.0387826897203922
50,SG,IMLE,5.0,5.0,0.5,5,10,0.2182297557592392,0.045948252081871,0.2239472568035125,0.0500410757958889
50,SG,IMLE,5.0,5.0,0.5,20,20,0.2162559479475021,0.0455728247761726,0.2295272201299667,0.04983776435256
50,SG,IMLE,5.0,5.0,0.5,5,20,0.2216192781925201,0.0412135757505893,0.2268240004777908,0.0451699085533618
50,SG,IMLE,5.0,5.0,1.0,10,10,0.1453393548727035,0.0358396172523498,0.1283140629529953,0.0381892770528793
50,SG,IMLE,5.0,5.0,0.5,20,10,0.2209666222333908,0.0502506829798221,0.2301109284162521,0.0486875064671039
50,SG,IMLE,5.0,5.0,0.5,20,30,0.2241888791322708,0.0464094914495945,0.224578708410263,0.0477454848587513
50,SG,IMLE,5.0,5.0,0.5,5,30,0.2256004959344864,0.0515554919838905,0.2259754240512848,0.0506879314780235
50,SG,IMLE,5.0,5.0,1.0,15,20,0.1438652873039245,0.0377620160579681,0.1276683360338211,0.0359753780066967
50,SG,IMLE,5.0,5.0,1.0,15,30,0.1419632583856582,0.0387268848717212,0.1286095678806305,0.0374619141221046
50,SG,IMLE,5.0,5.0,1.0,15,10,0.1408063620328903,0.0358796007931232,0.1296490877866745,0.0390292964875698
50,SG,IMLE,5.0,5.0,1.0,20,10,0.1428127735853195,0.0388285107910633,0.1285905987024307,0.0367548130452632
50,SG,IMLE,5.0,5.0,1.0,20,30,0.1425084620714187,0.0340507552027702,0.1266111135482788,0.0359054841101169
50,SG,IMLE,5.0,5.0,1.0,20,20,0.1424722522497177,0.0390703119337558,0.1262691915035247,0.0370139591395854
50,SG,IMLE,5.0,5.0,1.0,5,10,0.144435629248619,0.041258618235588,0.1256890743970871,0.037819966673851
