Loading /quad/train_100_500_200_2-25.txt
Loading /quad/eval_100_100_200_2-25.txt
Loading /quad/test_100_200_200_2-25.txt
Restricted license - for non-production use only - expires 2026-11-23
Training the model with LD bound as loss...
Epoch 263 | loss: 0.0043 | train time : 11.03995156288147
Epoch 264 | loss: 0.0044 | train time : 11.080875635147095
Epoch 265 | loss: 0.0043 | train time : 11.121957540512085
Epoch 266 | loss: 0.0043 | train time : 11.162944316864014
Epoch 267 | loss: 0.0043 | train time : 11.203874111175537
Epoch 268 | loss: 0.0042 | train time : 11.244895935058594
Epoch 269 | loss: 0.0044 | train time : 11.285839796066284
Epoch 270 | loss: 0.0044 | train time : 11.326852798461914
Epoch 271 | loss: 0.0046 | train time : 11.367760181427002
Epoch 272 | loss: 0.0042 | train time : 11.40885877609253
Epoch 273 | loss: 0.0044 | train time : 11.449920654296875
Epoch 274 | loss: 0.0043 | train time : 11.490869522094727
Epoch 275 | loss: 0.0042 | train time : 11.532011032104492
Epoch 276 | loss: 0.0044 | train time : 11.573003768920898
Epoch 277 | loss: 0.0042 | train time : 11.614025354385376
Epoch 278 | loss: 0.0042 | train time : 11.6550452709198
Epoch 279 | loss: 0.0042 | train time : 11.6960608959198
Epoch 280 | loss: 0.0042 | train time : 11.737184047698975
Epoch 281 | loss: 0.0042 | train time : 11.778088092803955
Epoch 282 | loss: 0.0043 | train time : 11.819125413894653
Epoch 283 | loss: 0.0042 | train time : 11.86007022857666
Epoch 284 | loss: 0.0042 | train time : 11.90099549293518
Epoch 285 | loss: 0.0041 | train time : 11.942073822021484
Epoch 286 | loss: 0.0041 | train time : 11.983042001724243
Epoch 287 | loss: 0.0044 | train time : 12.024084091186523
Epoch 288 | loss: 0.0043 | train time : 12.06499195098877
Epoch 289 | loss: 0.0045 | train time : 12.105910539627075
Epoch 290 | loss: 0.0042 | train time : 12.146997451782227
Epoch 291 | loss: 0.0043 | train time : 12.187959909439087
Epoch 292 | loss: 0.0041 | train time : 12.22897982597351
Epoch 293 | loss: 0.0042 | train time : 12.269896268844604
Epoch 294 | loss: 0.0042 | train time : 12.310924530029297
Epoch 295 | loss: 0.0044 | train time : 12.351885080337524
Epoch 296 | loss: 0.0042 | train time : 12.39280652999878
Epoch 297 | loss: 0.0043 | train time : 12.4338960647583
Epoch 298 | loss: 0.0043 | train time : 12.474833011627197
Epoch 299 | loss: 0.0044 | train time : 12.515855550765991
Eval Epoch 299 | Mean relative regret: 0.1793
Epoch 300 | loss: 0.0043 | train time : 12.557589292526245
Epoch 301 | loss: 0.0042 | train time : 12.598623037338257
Epoch 302 | loss: 0.0041 | train time : 12.639641761779785
Epoch 303 | loss: 0.0043 | train time : 12.680700302124023
Epoch 304 | loss: 0.0042 | train time : 12.721656799316406
Epoch 305 | loss: 0.0043 | train time : 12.762700080871582
Epoch 306 | loss: 0.0042 | train time : 12.803672075271606
Epoch 307 | loss: 0.0040 | train time : 12.844664573669434
Epoch 308 | loss: 0.0042 | train time : 12.885708570480347
Epoch 309 | loss: 0.0041 | train time : 12.926713466644287
Epoch 310 | loss: 0.0041 | train time : 12.96769666671753
Epoch 311 | loss: 0.0044 | train time : 13.008609533309937
Epoch 312 | loss: 0.0042 | train time : 13.049664974212646
Epoch 313 | loss: 0.0044 | train time : 13.090601921081543
Epoch 314 | loss: 0.0043 | train time : 13.131548404693604
Epoch 315 | loss: 0.0042 | train time : 13.172590494155884
Epoch 316 | loss: 0.0043 | train time : 13.213492155075073
Epoch 317 | loss: 0.0043 | train time : 13.254476547241211
Epoch 318 | loss: 0.0042 | train time : 13.295371055603027
Epoch 319 | loss: 0.0042 | train time : 13.336228132247925
Epoch 320 | loss: 0.0042 | train time : 13.377214670181274
Epoch 321 | loss: 0.0042 | train time : 13.418138265609741
Epoch 322 | loss: 0.0042 | train time : 13.459151029586792
Epoch 323 | loss: 0.0042 | train time : 13.500160932540894
Epoch 324 | loss: 0.0041 | train time : 13.541088342666626
Epoch 325 | loss: 0.0044 | train time : 13.5825035572052
Epoch 326 | loss: 0.0043 | train time : 13.636492252349854
Epoch 327 | loss: 0.0042 | train time : 13.677667140960693
Epoch 328 | loss: 0.0043 | train time : 13.718682527542114
Epoch 329 | loss: 0.0043 | train time : 13.76006269454956
Epoch 330 | loss: 0.0042 | train time : 13.801890850067139
Epoch 331 | loss: 0.0042 | train time : 13.8428795337677
Epoch 332 | loss: 0.0043 | train time : 13.88396692276001
Epoch 333 | loss: 0.0040 | train time : 13.924912214279175
Epoch 334 | loss: 0.0041 | train time : 13.96590518951416
Epoch 335 | loss: 0.0041 | train time : 14.006777048110962
Epoch 336 | loss: 0.0042 | train time : 14.047827959060669
Epoch 337 | loss: 0.0041 | train time : 14.08879280090332
Epoch 338 | loss: 0.0042 | train time : 14.129717350006104
Epoch 339 | loss: 0.0043 | train time : 14.170900583267212
Epoch 340 | loss: 0.0044 | train time : 14.211920738220215
Epoch 341 | loss: 0.0041 | train time : 14.252965450286865
Epoch 342 | loss: 0.0043 | train time : 14.293904542922974
Epoch 343 | loss: 0.0040 | train time : 14.334917306900024
Epoch 344 | loss: 0.0043 | train time : 14.375891208648682
Epoch 345 | loss: 0.0044 | train time : 14.422625064849854
Epoch 346 | loss: 0.0042 | train time : 14.46375823020935
Epoch 347 | loss: 0.0043 | train time : 14.504694700241089
Epoch 348 | loss: 0.0042 | train time : 14.545647382736206
Epoch 349 | loss: 0.0043 | train time : 14.5867338180542
Epoch 350 | loss: 0.0042 | train time : 14.631518363952637
Epoch 351 | loss: 0.0042 | train time : 14.672548055648804
Epoch 352 | loss: 0.0042 | train time : 14.713478088378906
Epoch 353 | loss: 0.0040 | train time : 14.754476070404053
Epoch 354 | loss: 0.0041 | train time : 14.795389175415039
Epoch 355 | loss: 0.0042 | train time : 14.836324691772461
Epoch 356 | loss: 0.0042 | train time : 14.877403974533081
Epoch 357 | loss: 0.0043 | train time : 14.918320655822754
Epoch 358 | loss: 0.0041 | train time : 14.959350109100342
Epoch 359 | loss: 0.0041 | train time : 15.00032639503479
Epoch 360 | loss: 0.0043 | train time : 15.041293382644653
Epoch 361 | loss: 0.0043 | train time : 15.08225131034851
Epoch 362 | loss: 0.0042 | train time : 15.12547516822815
Epoch 363 | loss: 0.0040 | train time : 15.166588544845581
Epoch 364 | loss: 0.0043 | train time : 15.207535028457642
Epoch 365 | loss: 0.0042 | train time : 15.248521327972412
Epoch 366 | loss: 0.0041 | train time : 15.289417743682861
Epoch 367 | loss: 0.0042 | train time : 15.330381155014038
Epoch 368 | loss: 0.0041 | train time : 15.371322393417358
Epoch 369 | loss: 0.0042 | train time : 15.412235021591187
Epoch 370 | loss: 0.0044 | train time : 15.453348159790039
Epoch 371 | loss: 0.0043 | train time : 15.494255304336548
Epoch 372 | loss: 0.0042 | train time : 15.535182237625122
Epoch 373 | loss: 0.0043 | train time : 15.576207876205444
Epoch 374 | loss: 0.0041 | train time : 15.617193937301636
Epoch 375 | loss: 0.0043 | train time : 15.658163785934448
Epoch 376 | loss: 0.0041 | train time : 15.699110269546509
Epoch 377 | loss: 0.0039 | train time : 15.740028858184814
Epoch 378 | loss: 0.0042 | train time : 15.781047582626343
Epoch 379 | loss: 0.0039 | train time : 15.82196855545044
Epoch 380 | loss: 0.0040 | train time : 15.863114833831787
Epoch 381 | loss: 0.0041 | train time : 15.904036521911621
Epoch 382 | loss: 0.0041 | train time : 15.944997549057007
Epoch 383 | loss: 0.0040 | train time : 15.985984086990356
Epoch 384 | loss: 0.0042 | train time : 16.026846647262573
Epoch 385 | loss: 0.0041 | train time : 16.06785559654236
Epoch 386 | loss: 0.0041 | train time : 16.1087908744812
Epoch 387 | loss: 0.0039 | train time : 16.149794816970825
Epoch 388 | loss: 0.0040 | train time : 16.190692901611328
Epoch 389 | loss: 0.0041 | train time : 16.231652975082397
Epoch 390 | loss: 0.0042 | train time : 16.272640466690063
Epoch 391 | loss: 0.0042 | train time : 16.31359076499939
Epoch 392 | loss: 0.0041 | train time : 16.354737281799316
Epoch 393 | loss: 0.0041 | train time : 16.395670652389526
Epoch 394 | loss: 0.0041 | train time : 16.436659812927246
Epoch 395 | loss: 0.0042 | train time : 16.477640390396118
Epoch 396 | loss: 0.0040 | train time : 16.51855492591858
Epoch 397 | loss: 0.0041 | train time : 16.559698343276978
Epoch 398 | loss: 0.0042 | train time : 16.601685047149658
Epoch 399 | loss: 0.0042 | train time : 16.643558979034424
Eval Epoch 399 | Mean relative regret: 0.1786
Epoch 400 | loss: 0.0042 | train time : 16.685157775878906
Epoch 401 | loss: 0.0040 | train time : 16.726296424865723
Epoch 402 | loss: 0.0041 | train time : 16.767327308654785
Epoch 403 | loss: 0.0040 | train time : 16.80839514732361
Epoch 404 | loss: 0.0042 | train time : 16.84938406944275
Epoch 405 | loss: 0.0042 | train time : 16.890448331832886
Epoch 406 | loss: 0.0041 | train time : 16.93142318725586
Epoch 407 | loss: 0.0041 | train time : 16.972410678863525
Epoch 408 | loss: 0.0040 | train time : 17.013409852981567
Epoch 409 | loss: 0.0040 | train time : 17.05436420440674
Epoch 410 | loss: 0.0043 | train time : 17.09538769721985
Epoch 411 | loss: 0.0042 | train time : 17.136274099349976
Epoch 412 | loss: 0.0043 | train time : 17.177271366119385
Epoch 413 | loss: 0.0041 | train time : 17.218311309814453
Epoch 414 | loss: 0.0041 | train time : 17.25923180580139
Epoch 415 | loss: 0.0041 | train time : 17.30023741722107
Epoch 416 | loss: 0.0042 | train time : 17.34118390083313
Epoch 417 | loss: 0.0042 | train time : 17.382203340530396
Epoch 418 | loss: 0.0041 | train time : 17.426013231277466
Epoch 419 | loss: 0.0040 | train time : 17.467233180999756
Epoch 420 | loss: 0.0042 | train time : 17.508363008499146
Epoch 421 | loss: 0.0042 | train time : 17.549389123916626
Epoch 422 | loss: 0.0039 | train time : 17.590534925460815
Epoch 423 | loss: 0.0040 | train time : 17.631524801254272
Epoch 424 | loss: 0.0040 | train time : 17.672628164291382
Epoch 425 | loss: 0.0041 | train time : 17.713640928268433
Epoch 426 | loss: 0.0043 | train time : 17.754616022109985
Epoch 427 | loss: 0.0042 | train time : 17.795823335647583
Epoch 428 | loss: 0.0041 | train time : 17.836838960647583
Epoch 429 | loss: 0.0042 | train time : 17.87810468673706
Epoch 430 | loss: 0.0042 | train time : 17.919371128082275
Epoch 431 | loss: 0.0038 | train time : 17.960315942764282
Epoch 432 | loss: 0.0041 | train time : 18.001317501068115
Epoch 433 | loss: 0.0040 | train time : 18.042316913604736
Epoch 434 | loss: 0.0043 | train time : 18.0833420753479
Epoch 435 | loss: 0.0038 | train time : 18.124154567718506
Epoch 436 | loss: 0.0040 | train time : 18.165160179138184
Epoch 437 | loss: 0.0040 | train time : 18.20623517036438
Epoch 438 | loss: 0.0039 | train time : 18.247214555740356
Epoch 439 | loss: 0.0041 | train time : 18.288151025772095
Epoch 440 | loss: 0.0043 | train time : 18.32919692993164
Epoch 441 | loss: 0.0040 | train time : 18.3702609539032
Epoch 442 | loss: 0.0040 | train time : 18.411224842071533
Epoch 443 | loss: 0.0040 | train time : 18.452104091644287
Epoch 444 | loss: 0.0041 | train time : 18.493206024169922
Epoch 445 | loss: 0.0040 | train time : 18.534156799316406
