time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
3600,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.1680158679932356,0.16883014142513275,0.05426416958010204,0.1668039027452469,0.16483890265226364,0.05352673647829106
60,10,1,12,100,200,SG,20,20,IMLE,0.001,0.26365426182746887,0.262390673160553,0.08212824165821075,0.26739031076431274,0.2713567912578583,0.07792758196592331
600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.18266035616397858,0.1736263781785965,0.06183353811502457,0.1811997890472412,0.17878787219524384,0.0593625083565712
1800,10,1,12,100,200,SG,20,20,IMLE,0.001,0.17945432662963867,0.16402877867221832,0.06275544315576553,0.17930231988430023,0.17575083673000336,0.058467328548431396
3600,10,1,12,100,200,SG,20,20,IMLE,0.001,0.1761256903409958,0.16331063956022263,0.05978606998213529,0.17643439268693328,0.17234135419130325,0.05709633870265296
60,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.36455604434013367,0.37560975551605225,0.11301002651453018,0.37171465158462524,0.3821989595890045,0.10760722309350967
600,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.19951029121875763,0.20276497304439545,0.06435893476009369,0.19632571935653687,0.19730660319328308,0.06251875311136246
1800,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.19865864515304565,0.20000000298023224,0.0640382170677185,0.19512172043323517,0.19565217196941376,0.06221603602170944
3600,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.19827742490917444,0.20138248801231384,0.06367386649066582,0.19438438495993615,0.19473105669021606,0.062169127804150216
60,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.2823561429977417,0.284820020198822,0.08019823580980301,0.288589745759964,0.2906976640224457,0.08414729684591293
600,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.18354225158691406,0.1835443079471588,0.05812570080161095,0.18507714569568634,0.18627451360225677,0.05762265995144844
1800,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.18208590149879456,0.1818181872367859,0.05796099081635475,0.1835843175649643,0.18518517911434174,0.05723756179213524
3600,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.18090068250894548,0.18200569599866867,0.056420151469761544,0.17996357132866977,0.17971188575029373,0.05650482026924125
60,10,1,12,100,200,SG,20,20,SPOPlus,0.001,0.22593525052070618,0.22068965435028076,0.05980561301112175,0.2216157466173172,0.22033898532390594,0.06481652706861496
600,10,1,12,100,200,SG,20,20,SPOPlus,0.001,0.09186645597219467,0.0906040295958519,0.028190158307552338,0.08816202729940414,0.0845070406794548,0.03135436773300171
1800,10,1,12,100,200,SG,20,20,SPOPlus,0.001,0.08826801925897598,0.08684863895177841,0.028712477535009384,0.08528362959623337,0.08235294371843338,0.0298679880797863
3600,10,1,12,100,200,SG,20,20,SPOPlus,0.001,0.08349143777042628,0.08030322566628456,0.028837203823603844,0.08141533837467432,0.07936109602451324,0.02900798992160846
