time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
3600,10,1,12,100,200,SG,20,20,SPOPlus,0.001,0.08630862096324562,0.08409234881401062,0.03576836216892113,0.08666778748575597,0.07847123965620995,0.04070205641736043
60,10,1,12,100,200,SG,1,20,SPOPlus,0.001,0.36455604434013367,0.37560975551605225,0.11301002651453018,0.37171465158462524,0.3821989595890045,0.10760722309350967
600,10,1,12,100,200,SG,1,20,SPOPlus,0.001,0.2774500548839569,0.2857142984867096,0.0825527086853981,0.2867792248725891,0.288808673620224,0.08355128020048141
1800,10,1,12,100,200,SG,1,20,SPOPlus,0.001,0.2310783416032791,0.2378716766834259,0.07257919013500214,0.23377622663974762,0.232876718044281,0.07111483067274094
3600,10,1,12,100,200,SG,1,20,SPOPlus,0.001,0.22758017607033254,0.2296953946352005,0.07002023599433999,0.22782052224129437,0.2262962982058525,0.06973512376530551
60,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.36455604434013367,0.37560975551605225,0.11301002651453018,0.37171465158462524,0.3821989595890045,0.10760722309350967
600,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.28457891941070557,0.29420968890190125,0.08471375703811646,0.29169532656669617,0.2945205569267273,0.08586012572050095
1800,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.18363241851329803,0.17617866396903992,0.05972412973642349,0.18234094977378845,0.1823529452085495,0.055445682257413864
3600,10,1,12,100,200,SG,1,10,SPOPlus,0.001,0.18322839841246605,0.17707238346338272,0.05959747252417851,0.18155616828054189,0.1818181872367859,0.05517661310192717
60,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.36455604434013367,0.37560975551605225,0.11301002651453018,0.37171465158462524,0.3821989595890045,0.10760722309350967
600,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.16437648236751556,0.15880893170833588,0.04893690347671509,0.15748828649520874,0.1547708511352539,0.04702474921941757
1800,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.1635320484638214,0.15789473056793213,0.04922904446721077,0.15661786496639252,0.1538461595773697,0.0467153824865818
3600,10,1,12,100,200,SG,5,20,SPOPlus,0.001,0.162721593901515,0.158351831138134,0.04924160221351573,0.1556524129100144,0.152960404753685,0.046282481080655975
60,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.24356792867183685,0.23846153914928436,0.06468938291072845,0.23877407610416412,0.23893804848194122,0.06544095277786255
600,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.10700017958879471,0.10571428388357162,0.03894001245498657,0.10238776355981827,0.09606987237930298,0.041968345642089844
1800,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.1044873595237732,0.10112359374761581,0.03838261961936951,0.10079130530357361,0.09427609294652939,0.04194648191332817
3600,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.10189952891319991,0.09762361645698547,0.03800453603506881,0.09862255497649312,0.09182000532746315,0.041324186636095384
60,10,1,12,100,200,SG,10,20,IMLE,0.001,0.3080976605415344,0.3097345232963562,0.09382179379463196,0.3104555010795593,0.3185255229473114,0.09026006609201431
